title,author,pub_year,venue,abstract
Testing natural selection vs. genetic drift in phenotypic evolution using quantitative trait locus data,['HA Orr'],1998,Genetics,Evolutionary biologists have long sought a way to determine whether a phenotypic difference between two taxa was caused by natural selection or random genetic drift. Here I argue that data from quantitative trait locus (QTL) analyses can be used to test the null
Patterns of fruit production in a neotropical orchid: pollinator vs. resource limitation,"['JK Zimmerman', 'TM Aide']",1989,American Journal of Botany,"Patterns of growth, and of flower and fruit production, were monitored over two years in a population of the orchid Aspasia principissa Reichb. f. in central Panama. Observations and experimental manipulations were used to determine the relative importance of pollinator and"
Interacting effects of phenotypic plasticity and evolution on population persistence in a changing climate,"['TE Reed', 'DE Schindler', 'RS Waples']",2011,Conservation Biology,"Climate change affects individual organisms by altering development, physiology, behavior, and fitness, and populations by altering genetic and phenotypic composition, vital rates, and dynamics. We sought to clarify how selection, phenotypic plasticity, and demography are"
The response to selection on major and minor mutations affecting a metrical trait,['R Lande'],1983,Heredity,"The joint evolution of major and minor mutations influencing a quantitative character is modelled in a large population. Empirical data on natural and domesticated populations, and analysis of the models, suggests that strong selection sustained over several"
Analysis of evolutionary processes,"['F Dercole', 'S Rinaldi']",2008,NA,"The aim of this book is to present Adaptive Dynamics (AD), a quantitative approach for the study of evolutionary processes that has recently received a great deal of attention. Starting with the groundbreaking works of Charles Darwin and Gregor Mendel and passing through"
Natural history of Ashkenazi intelligence,"['G Cochran', 'J Hardy', 'H Harpending']",2006,Journal of biosocial science,"This paper elaborates the hypothesis that the unique demography and sociology of Ashkenazim in medieval Europe selected for intelligence. Ashkenazi literacy, economic specialization, and closure to inward gene flow led to a social environment in which there"
When sources become sinks: migrational meltdown in heterogeneous habitats,"['O Ronce', 'M Kirkpatrick']",2001,Evolution,"We consider the evolution of ecological specialization in a landscape with two discrete habitat types connected by migration, for example, a plant‐insect system with two plant hosts. Using a quantitative genetic approach, we study the joint evolution of a quantitative"
House mice as models in systematic biology,"['RD Sage', 'WR Atchley', 'E Capanna']",1993,Systematic Biology,"We evaluated the house mouse (Mus musculus species complex) and its laboratory descendents as models for three aspects of systematic biology: hybrid zone biology, chromosomal evolution and speciation, and tests for methods of phylogenetic"
Adaptation to single resources and the evolution of crossbill (Loxia) diversity,['CW Benkman'],1993,Ecological monographs,"I quantitatively test the hypothesis that four taxa or"" types""(species or subspecies) of Red Crossbills (Loxia curvirostra) in the Pacific Northwest have diversified morphologically in bill characters in response to alternative adaptive peaks presented by their food: seeds in"
The rate of polygenic mutation,['M Lynch'],1988,Genetics Research,"By application of the neutral model of phenotypic evolution, quantitative estimates of the rate of input of genetic variance by polygenic mutation can be extracted from divergence experiments as well as from the response of an inbred base population to selection. The"
A unified approach to the evolutionary consequences of genetic and nongenetic inheritance,"['T Day', 'R Bonduriansky']",2011,The American Naturalist,"Inheritance—the influence of ancestors on the phenotypes of their descendants—translates natural selection into evolutionary change. For the past century, inheritance has been conceptualized almost exclusively as the transmission of DNA sequence variation from"
Monitoring adaptive genetic responses to environmental change,"['MM Hansen', 'I Olivieri', 'DM Waller', 'EE Nielsen']",2012,Molecular …,"Widespread environmental changes including climate change, selective harvesting and landscape alterations now greatly affect selection regimes for most organisms. How animals and plants can adapt to these altered environments via contemporary evolution is thus of"
Ecological character displacement in Darwin's finches,"['D Schluter', 'TD Price', 'PR Grant']",1985,Science,Character displacement resulting from interspecific competition has been extremely difficult to demonstrate. The problem was addressed with a study of Darwin9s ground finches (Geospiza). Beak sizes of populations of G. fortis and G. fuliginosa in sympatry and allopatry
