title,author,pub_year,venue,abstract
Demographic factors and genetic variation influence population persistence under environmental change,"['Y Willi', 'AA Hoffmann']",2009,Journal of evolutionary biology,"Population persistence has been studied in a conservation context to predict the fate of small or declining populations. Persistence models have explored effects on extinction of random demographic and environmental fluctuations, but in the face of directional"
"Deleterious mutations, apparent stabilizing selection and the maintenance of quantitative variation.","['AS Kondrashov', 'M Turelli']",1992,Genetics,"Apparent stabilizing selection on a quantitative trait that is not causally connected to fitness can result from the pleiotropic effects of unconditionally deleterious mutations, because as N. Barton noted,""... individuals with extreme values of the trait will tend to carry more"
Age-specific properties of spontaneous mutations affecting mortality in Drosophila melanogaster,"['SD Pletcher', 'D Houle', 'JW Curtsinger']",1998,Genetics,An analysis of the effects of spontaneous mutations affecting age-specific mortality was conducted using 29 lines of Drosophila melanogaster that had accumulated spontaneous mutations for 19 generations. Divergence among the lines was used to estimate the
Multivariate mutation-selection balance with constrained pleiotropic effects.,['GP Wagner'],1989,Genetics,"A multivariate quantitative genetic model is analyzed that is based on the assumption that the genetic variation at a locus j primarily influences an underlying physiological variable yj, while influence on the genotypic values is determined by a kind of"" developmental function"""
On the importance of balancing selection in plants,"['LF Delph', 'JK Kelly']",2014,New phytologist,"Balancing selection refers to a variety of selective regimes that maintain advantageous genetic diversity within populations. We review the history of the ideas regarding the types of selection that maintain such polymorphism in flowering plants, notably heterozygote"
A comprehensive model of mutations affecting fitness and inferences for Arabidopsis thaliana,"['FH Shaw', 'CJ Geyer', 'RG Shaw']",2002,Evolution,"As the ultimate source of genetic variation, spontaneous mutation is essential to evolutionary change. Theoretical studies over several decades have revealed the dependence of evolutionary consequences of mutation on specific mutational properties, including genomic"
MEASURING SELECTION ON REACTION NORMS: AN EXPLORATION OF THE EUROSTA‐SOLIDAGO SYSTEM,"['AE Weis', 'WL Gorman']",1990,Evolution,"The sensitivity of genotypic expression to the environment can be depicted as the reaction norm, which is defined as the array of phenotypes produced by a single genotype over a range of environments. We studied selection on reaction norms of the gall‐inducing insect"
Variation maintained in quantitative traits with mutation–selection balance: pleiotropic side-effects on fitness traits,"['PD Keightley', 'WG Hill']",1990,… of the Royal Society of London …,"A model of genetic variation in a quantitative trait is investigated in which mutations affecting the trait also have deleterious pleiotropic effects on fitness, such that there is a bivariate distribution of effects of the mutants. It is motivated principally by frequent observations of"
Why the evolution of resistance to anthropogenic toxins normally involves major gene changes: the limits to natural selection,['MR Macnair'],1991,Genetica,"Standard population genetic theory suggests that adaptation should normally be achieved by the spread of many genes each of small effect (polygenes), and that adaptation by major genes should be unusual. Such models depend on consideration of the rates of acquisition"
Epistasis in polygenic traits and the evolution of genetic architecture under stabilizing selection,"['J Hermisson', 'TF Hansen']",2003,The American …,We consider the effects of epistasis in a polygenic trait in the balance of mutation and stabilizing selection. The main issues are the genetic variation maintained in equilibrium and the evolution of the mutational effect distribution. The model assumes symmetric
Genetic studies of amyotrophic lateral sclerosis: controversies and perspectives,"['A Beleza-Meireles', 'A Al-Chalabi']",2009,Amyotrophic Lateral Sclerosis,"The genetic causes of amyotrophic lateral sclerosis (ALS) are slowly being dissected out with the help of recent advances in genetic technology. Linkage studies and association studies examining candidate genes, candidate pathways, and genome-wide association"
